score_id,tweet_id,score_value,model_used,analyzed_at,confidence,category_id
3984,3984,0,7,6 / 24 / 1989,6,3984
3985,3985,0,6,8 / 15 / 1999,2,3985
3986,3986,0,0,5 / 17 / 2015,3,3986
3987,3987,0,6,1 / 26 / 1986,2,3987
3988,3988,0,3,8 / 13 / 1985,9,3988
3989,3989,0,3,10 / 15 / 1988,10,3989
3990,3990,0,7,9 / 9 / 1984,3,3990
3991,3991,0,2,3 / 8 / 1990,1,3991
3992,3992,0,3,4 / 6 / 2021,3,3992
3993,3993,0,1,8 / 6 / 2002,0,3993
3994,3994,0,5,6 / 16 / 1995,2,3994
3995,3995,0,7,10 / 12 / 2001,0,3995
3996,3996,0,5,8 / 8 / 2012,6,3996
3997,3997,0,6,11 / 23 / 2021,10,3997
3998,3998,0,6,3 / 13 / 2015,3,3998
3999,3999,0,0,2 / 4 / 1992,0,3999
4000,4000,0,0,10 / 13 / 2024,6,4000
4001,4001,0,0,2 / 20 / 2023,9,4001
4002,4002,0,1,3 / 10 / 2025,10,4002
4003,4003,0,3,11 / 15 / 2009,6,4003
4004,4004,0,0,3 / 1 / 1986,9,4004
4005,4005,0,4,4 / 20 / 2009,2,4005
4006,4006,0,1,2 / 17 / 1999,5,4006
4007,4007,0,0,5 / 21 / 2014,8,4007
4008,4008,0,4,11 / 3 / 1984,10,4008
4009,4009,0,4,8 / 21 / 2019,8,4009
4010,4010,0,2,3 / 13 / 2023,4,4010
4011,4011,0,1,8 / 18 / 2014,9,4011
4012,4012,0,5,9 / 11 / 2009,3,4012
4013,4013,0,2,8 / 3 / 1984,1,4013
4014,4014,0,6,4 / 18 / 1997,9,4014
4015,4015,0,3,4 / 26 / 2024,4,4015
4016,4016,0,4,9 / 22 / 1991,0,4016
4017,4017,0,5,3 / 10 / 1995,3,4017
4018,4018,0,2,3 / 21 / 2012,7,4018
4019,4019,0,4,5 / 22 / 2021,7,4019
4020,4020,0,0,5 / 10 / 2011,1,4020
4021,4021,0,3,11 / 7 / 1995,9,4021
4022,4022,0,3,8 / 23 / 1986,6,4022
4023,4023,0,6,7 / 4 / 2011,6,4023
4024,4024,0,5,4 / 8 / 2008,4,4024
4025,4025,0,6,11 / 26 / 2018,8,4025
4026,4026,0,6,5 / 24 / 2017,10,4026
4027,4027,0,0,11 / 10 / 1998,3,4027
4028,4028,0,3,11 / 17 / 2018,0,4028
4029,4029,0,6,3 / 19 / 2013,8,4029
4030,4030,0,0,2 / 11 / 1994,7,4030
4031,4031,0,2,2 / 3 / 2001,4,4031
4032,4032,0,3,1 / 7 / 2020,6,4032
4033,4033,0,4,2 / 2 / 1990,5,4033
4034,4034,0,3,7 / 16 / 1988,6,4034
4035,4035,0,4,1 / 25 / 2000,8,4035
4036,4036,0,2,8 / 4 / 2013,1,4036
4037,4037,0,6,2 / 27 / 1991,1,4037
4038,4038,0,1,8 / 21 / 1989,8,4038
4039,4039,0,7,8 / 3 / 1996,10,4039
4040,4040,0,6,7 / 27 / 2012,0,4040
4041,4041,0,7,6 / 15 / 1995,9,4041
4042,4042,0,3,8 / 13 / 2025,4,4042
4043,4043,0,3,11 / 24 / 2008,6,4043
4044,4044,0,2,8 / 9 / 1992,6,4044
4045,4045,0,2,4 / 15 / 2014,4,4045
4046,4046,0,1,9 / 8 / 2021,4,4046
4047,4047,0,4,9 / 16 / 2013,9,4047
4048,4048,0,5,2 / 11 / 2009,3,4048
4049,4049,0,6,10 / 4 / 2002,1,4049
4050,4050,0,7,3 / 21 / 1992,6,4050
4051,4051,0,2,9 / 19 / 2015,6,4051
4052,4052,0,0,11 / 27 / 1999,7,4052
4053,4053,0,6,8 / 11 / 1985,10,4053
4054,4054,0,2,1 / 17 / 2000,0,4054
4055,4055,0,1,6 / 11 / 2006,9,4055
4056,4056,0,6,5 / 11 / 1988,6,4056
4057,4057,0,2,10 / 4 / 1988,3,4057
4058,4058,0,6,11 / 26 / 2013,1,4058
4059,4059,0,4,8 / 22 / 2000,9,4059
4060,4060,0,0,9 / 24 / 2021,10,4060
4061,4061,0,5,4 / 1 / 2022,10,4061
4062,4062,0,4,6 / 23 / 1990,9,4062
4063,4063,0,2,10 / 10 / 1999,2,4063
4064,4064,0,4,8 / 18 / 2013,5,4064
4065,4065,0,0,7 / 9 / 2002,3,4065
4066,4066,0,2,9 / 7 / 1993,7,4066
4067,4067,0,0,3 / 2 / 2018,6,4067
4068,4068,0,7,10 / 3 / 2007,9,4068
4069,4069,0,5,6 / 18 / 1985,3,4069
4070,4070,0,0,10 / 27 / 2017,9,4070
4071,4071,0,4,7 / 18 / 2021,10,4071
4072,4072,0,1,3 / 18 / 1988,1,4072
4073,4073,0,6,6 / 9 / 1993,9,4073
4074,4074,0,2,5 / 6 / 2013,8,4074
4075,4075,0,6,10 / 25 / 2004,2,4075
4076,4076,0,4,5 / 20 / 2008,0,4076
4077,4077,0,0,6 / 9 / 2010,7,4077
4078,4078,0,4,4 / 5 / 2013,8,4078
4079,4079,0,4,10 / 4 / 1984,5,4079
4080,4080,0,6,2 / 11 / 1988,8,4080
4081,4081,0,0,6 / 12 / 2024,0,4081
4082,4082,0,7,2 / 18 / 2021,0,4082
4083,4083,0,1,6 / 11 / 1990,0,4083
4084,4084,0,0,11 / 6 / 1988,4,4084
4085,4085,0,4,3 / 3 / 2008,8,4085
4086,4086,0,0,1 / 1 / 2004,2,4086
4087,4087,0,1,4 / 12 / 1984,3,4087
4088,4088,0,5,6 / 25 / 1989,0,4088
4089,4089,0,1,4 / 10 / 2006,5,4089
4090,4090,0,0,2 / 24 / 2015,7,4090
4091,4091,0,4,10 / 22 / 2002,8,4091
4092,4092,0,1,7 / 20 / 2022,2,4092
4093,4093,0,6,8 / 9 / 2018,1,4093
4094,4094,0,3,7 / 13 / 2009,9,4094
4095,4095,0,7,8 / 27 / 2011,10,4095
4096,4096,0,7,1 / 15 / 2019,2,4096
4097,4097,0,3,2 / 18 / 2011,10,4097
4098,4098,0,3,7 / 9 / 2017,1,4098
4099,4099,0,2,11 / 12 / 2023,8,4099
4100,4100,0,1,11 / 4 / 1998,7,4100
4101,4101,0,1,3 / 22 / 2022,2,4101
4102,4102,0,7,6 / 12 / 2010,2,4102
4103,4103,0,5,10 / 26 / 2013,8,4103
4104,4104,0,4,7 / 17 / 2010,6,4104
4105,4105,0,7,5 / 26 / 2018,6,4105
4106,4106,0,5,3 / 14 / 1991,1,4106
4107,4107,0,3,9 / 6 / 2001,10,4107
4108,4108,0,1,3 / 24 / 2010,10,4108
4109,4109,0,0,4 / 16 / 1996,2,4109
4110,4110,0,0,7 / 10 / 2012,8,4110
4111,4111,0,7,6 / 21 / 2016,9,4111
4112,4112,0,3,10 / 10 / 1994,3,4112
4113,4113,0,7,7 / 16 / 2013,5,4113
4114,4114,0,6,11 / 15 / 2016,0,4114
4115,4115,0,3,2 / 22 / 2008,6,4115
4116,4116,0,3,10 / 25 / 2021,2,4116
4117,4117,0,4,9 / 14 / 1985,8,4117
4118,4118,0,5,7 / 13 / 1991,0,4118
4119,4119,0,7,3 / 23 / 2016,3,4119
4120,4120,0,0,8 / 4 / 1999,4,4120
4121,4121,0,4,5 / 4 / 2008,7,4121
4122,4122,0,0,10 / 7 / 2010,3,4122
4123,4123,0,2,11 / 26 / 2012,5,4123
4124,4124,0,7,6 / 24 / 2013,6,4124
4125,4125,0,0,2 / 13 / 2002,4,4125
4126,4126,0,7,11 / 5 / 2004,0,4126
4127,4127,0,1,8 / 2 / 1992,7,4127
4128,4128,0,3,6 / 13 / 2025,3,4128
4129,4129,0,7,6 / 19 / 2009,9,4129
4130,4130,0,3,7 / 12 / 1993,7,4130
4131,4131,0,6,4 / 3 / 2009,6,4131
4132,4132,0,4,3 / 6 / 2024,1,4132
4133,4133,0,6,6 / 20 / 2004,8,4133
4134,4134,0,7,4 / 21 / 2013,6,4134
4135,4135,0,1,5 / 22 / 2019,9,4135
4136,4136,0,5,3 / 11 / 1994,6,4136
4137,4137,0,0,2 / 5 / 2012,7,4137
4138,4138,0,5,8 / 17 / 2005,10,4138
4139,4139,0,4,5 / 20 / 2015,0,4139
4140,4140,0,6,10 / 6 / 2018,5,4140
4141,4141,0,6,7 / 25 / 1986,10,4141
4142,4142,0,7,10 / 10 / 2008,3,4142
4143,4143,0,4,10 / 6 / 2021,1,4143
4144,4144,0,4,3 / 2 / 2017,1,4144
4145,4145,0,7,10 / 9 / 1987,9,4145
4146,4146,0,5,11 / 23 / 2008,5,4146
4147,4147,0,0,3 / 15 / 2008,3,4147
4148,4148,0,3,1 / 4 / 2011,2,4148
4149,4149,0,5,10 / 16 / 2004,1,4149
4150,4150,0,4,9 / 17 / 1984,8,4150
4151,4151,0,7,11 / 26 / 2003,1,4151
4152,4152,0,6,11 / 21 / 2020,7,4152
4153,4153,0,1,1 / 11 / 2023,0,4153
4154,4154,0,2,2 / 7 / 2007,8,4154
4155,4155,0,5,11 / 7 / 1993,1,4155
4156,4156,0,0,4 / 9 / 2025,1,4156
4157,4157,0,0,7 / 12 / 1991,6,4157
4158,4158,0,6,3 / 17 / 2016,1,4158
4159,4159,0,6,2 / 12 / 2025,0,4159
4160,4160,0,5,2 / 26 / 1989,4,4160
4161,4161,0,5,11 / 16 / 2010,0,4161
4162,4162,0,6,7 / 22 / 2008,10,4162
4163,4163,0,1,7 / 10 / 2021,1,4163
4164,4164,0,1,3 / 5 / 1988,6,4164
4165,4165,0,5,6 / 15 / 2009,4,4165
4166,4166,0,3,11 / 22 / 1997,2,4166
4167,4167,0,0,10 / 1 / 2009,7,4167
4168,4168,0,2,8 / 12 / 2008,4,4168
4169,4169,0,1,5 / 24 / 2009,10,4169
4170,4170,0,7,4 / 18 / 2007,8,4170
4171,4171,0,4,4 / 25 / 2018,10,4171
4172,4172,0,6,5 / 11 / 1995,1,4172
4173,4173,0,2,4 / 3 / 2009,6,4173
4174,4174,0,4,2 / 19 / 1997,6,4174
4175,4175,0,6,5 / 17 / 1989,9,4175
4176,4176,0,6,5 / 25 / 2022,0,4176
4177,4177,0,4,2 / 6 / 1993,2,4177
4178,4178,0,5,5 / 25 / 2015,5,4178
4179,4179,0,5,8 / 3 / 2014,4,4179
4180,4180,0,0,1 / 26 / 1998,10,4180
4181,4181,0,7,9 / 17 / 1984,8,4181
4182,4182,0,0,10 / 25 / 2017,4,4182
4183,4183,0,7,6 / 16 / 2020,7,4183
4184,4184,0,2,11 / 18 / 1993,0,4184
4185,4185,0,1,10 / 13 / 1994,9,4185
4186,4186,0,1,1 / 4 / 2002,3,4186
4187,4187,0,5,2 / 22 / 2001,8,4187
4188,4188,0,7,2 / 18 / 2021,5,4188
4189,4189,0,7,7 / 2 / 2011,7,4189
4190,4190,0,2,2 / 23 / 2016,8,4190
4191,4191,0,3,6 / 15 / 2022,7,4191
4192,4192,0,7,6 / 11 / 1998,4,4192
4193,4193,0,2,6 / 17 / 2009,10,4193
4194,4194,0,2,7 / 12 / 1994,2,4194
4195,4195,0,1,7 / 25 / 1993,8,4195
4196,4196,0,0,6 / 6 / 2009,10,4196
4197,4197,0,1,10 / 3 / 2003,7,4197
4198,4198,0,7,10 / 21 / 1999,1,4198
4199,4199,0,4,9 / 22 / 1996,10,4199
4200,4200,0,2,6 / 26 / 2002,2,4200
4201,4201,0,5,2 / 6 / 2002,2,4201
4202,4202,0,1,1 / 15 / 2001,4,4202
4203,4203,0,0,9 / 25 / 2016,6,4203
4204,4204,0,2,11 / 1 / 2003,9,4204
4205,4205,0,3,11 / 6 / 2009,6,4205
4206,4206,0,0,11 / 23 / 2010,2,4206
4207,4207,0,4,3 / 2 / 1990,2,4207
4208,4208,0,3,2 / 15 / 2020,3,4208
4209,4209,0,1,10 / 20 / 1996,5,4209
4210,4210,0,3,11 / 15 / 2022,9,4210
4211,4211,0,3,9 / 9 / 1987,1,4211
4212,4212,0,4,9 / 11 / 2001,2,4212
4213,4213,0,1,2 / 8 / 1999,0,4213
4214,4214,0,2,3 / 16 / 1998,3,4214
4215,4215,0,3,4 / 12 / 2005,2,4215
4216,4216,0,1,10 / 16 / 1994,10,4216
4217,4217,0,2,3 / 13 / 2003,7,4217
4218,4218,0,2,8 / 10 / 2010,10,4218
4219,4219,0,6,6 / 15 / 2016,6,4219
4220,4220,0,2,6 / 9 / 2005,1,4220
4221,4221,0,1,6 / 2 / 2002,6,4221
4222,4222,0,0,1 / 27 / 1998,4,4222
4223,4223,0,3,5 / 18 / 2021,9,4223
4224,4224,0,1,11 / 2 / 2011,2,4224
4225,4225,0,4,6 / 4 / 2000,0,4225
4226,4226,0,2,11 / 1 / 1991,4,4226
4227,4227,0,6,1 / 1 / 2009,7,4227
4228,4228,0,7,2 / 18 / 2019,10,4228
4229,4229,0,4,11 / 27 / 1984,3,4229
4230,4230,0,1,1 / 24 / 2013,4,4230
4231,4231,0,1,2 / 18 / 2006,5,4231
4232,4232,0,4,8 / 20 / 2013,7,4232
4233,4233,0,2,4 / 6 / 1999,10,4233
4234,4234,0,0,2 / 26 / 2007,4,4234
4235,4235,0,0,11 / 26 / 1987,5,4235
4236,4236,0,2,4 / 19 / 2001,1,4236
4237,4237,0,1,1 / 20 / 2006,10,4237
4238,4238,0,5,8 / 10 / 2010,1,4238
4239,4239,0,5,10 / 17 / 2015,0,4239
4240,4240,0,7,1 / 14 / 1984,4,4240
4241,4241,0,2,6 / 8 / 1991,2,4241
4242,4242,0,2,11 / 14 / 2018,3,4242
4243,4243,0,0,2 / 4 / 2010,10,4243
4244,4244,0,5,10 / 23 / 2003,3,4244
4245,4245,0,3,5 / 10 / 2011,5,4245
4246,4246,0,0,9 / 24 / 2006,8,4246
4247,4247,0,6,11 / 11 / 2015,7,4247
4248,4248,0,0,2 / 6 / 2011,6,4248
4249,4249,0,7,11 / 19 / 1985,0,4249
4250,4250,0,3,9 / 14 / 2004,8,4250
4251,4251,0,4,5 / 12 / 1995,8,4251
4252,4252,0,1,2 / 18 / 2002,0,4252
4253,4253,0,0,11 / 1 / 2002,3,4253
4254,4254,0,3,9 / 9 / 1987,10,4254
4255,4255,0,7,7 / 16 / 2024,6,4255
4256,4256,0,1,4 / 21 / 2014,5,4256
4257,4257,0,5,3 / 20 / 2006,3,4257
4258,4258,0,2,7 / 20 / 2013,0,4258
4259,4259,0,7,7 / 15 / 1990,3,4259
4260,4260,0,7,2 / 25 / 1989,2,4260
4261,4261,0,3,8 / 1 / 2021,6,4261
4262,4262,0,7,6 / 18 / 1984,5,4262
4263,4263,0,7,4 / 6 / 2014,10,4263
4264,4264,0,3,2 / 24 / 1989,6,4264
4265,4265,0,5,9 / 15 / 2023,6,4265
4266,4266,0,2,5 / 15 / 2016,5,4266
4267,4267,0,2,7 / 3 / 2011,9,4267
4268,4268,0,4,9 / 19 / 2012,10,4268
4269,4269,0,2,4 / 22 / 1997,3,4269
4270,4270,0,7,8 / 5 / 2021,1,4270
4271,4271,0,0,9 / 26 / 2020,0,4271
4272,4272,0,0,11 / 23 / 2025,0,4272
4273,4273,0,2,4 / 22 / 2013,3,4273
4274,4274,0,7,8 / 20 / 2023,3,4274
4275,4275,0,6,3 / 16 / 1984,10,4275
4276,4276,0,6,1 / 19 / 2024,10,4276
4277,4277,0,5,1 / 27 / 1989,4,4277
4278,4278,0,5,8 / 3 / 1986,2,4278
4279,4279,0,3,1 / 18 / 2007,2,4279
4280,4280,0,0,6 / 13 / 2007,0,4280
4281,4281,0,4,11 / 1 / 1987,10,4281
4282,4282,0,3,4 / 16 / 2022,6,4282
4283,4283,0,7,7 / 20 / 2025,3,4283
4284,4284,0,3,9 / 2 / 2002,10,4284
4285,4285,0,2,7 / 16 / 1990,8,4285
4286,4286,0,7,6 / 21 / 1989,8,4286
4287,4287,0,5,1 / 24 / 2016,4,4287
4288,4288,0,3,11 / 10 / 2000,8,4288
4289,4289,0,6,2 / 7 / 1990,3,4289
4290,4290,0,5,3 / 10 / 2011,8,4290
4291,4291,0,4,3 / 25 / 2004,0,4291
4292,4292,0,0,10 / 15 / 1992,10,4292
4293,4293,0,5,5 / 27 / 2023,1,4293
4294,4294,0,4,6 / 25 / 2021,2,4294
4295,4295,0,7,4 / 11 / 2007,4,4295
4296,4296,0,1,3 / 11 / 2001,3,4296
4297,4297,0,7,2 / 14 / 2019,1,4297
4298,4298,0,0,8 / 20 / 2011,9,4298
4299,4299,0,2,4 / 19 / 2013,0,4299
4300,4300,0,5,6 / 10 / 1996,6,4300
4301,4301,0,0,5 / 19 / 2011,7,4301
4302,4302,0,2,7 / 20 / 1999,1,4302
4303,4303,0,1,7 / 17 / 2024,9,4303
4304,4304,0,6,2 / 7 / 2003,1,4304
4305,4305,0,0,2 / 16 / 2019,3,4305
4306,4306,0,0,3 / 18 / 2004,7,4306
4307,4307,0,7,4 / 3 / 1990,10,4307
4308,4308,0,6,6 / 11 / 1989,2,4308
4309,4309,0,6,7 / 5 / 2012,8,4309
4310,4310,0,0,7 / 12 / 2020,6,4310
4311,4311,0,6,5 / 24 / 2000,1,4311
4312,4312,0,1,2 / 22 / 1997,1,4312
4313,4313,0,0,1 / 10 / 1984,7,4313
4314,4314,0,1,4 / 27 / 2000,0,4314
4315,4315,0,4,5 / 4 / 2021,7,4315
4316,4316,0,5,10 / 23 / 2017,9,4316
4317,4317,0,2,11 / 27 / 2025,7,4317
4318,4318,0,6,9 / 1 / 2015,3,4318
4319,4319,0,2,4 / 20 / 1989,8,4319
4320,4320,0,1,3 / 18 / 1993,5,4320
4321,4321,0,4,10 / 22 / 1991,1,4321
4322,4322,0,0,11 / 12 / 1998,10,4322
4323,4323,0,5,3 / 22 / 2021,2,4323
4324,4324,0,7,5 / 11 / 2014,6,4324
4325,4325,0,5,5 / 26 / 1997,5,4325
4326,4326,0,7,4 / 16 / 1996,1,4326
4327,4327,0,3,2 / 4 / 1990,7,4327
4328,4328,0,6,9 / 9 / 2006,10,4328
4329,4329,0,5,1 / 20 / 2004,6,4329
4330,4330,0,2,5 / 24 / 2016,2,4330
4331,4331,0,6,1 / 18 / 2009,7,4331
4332,4332,0,0,9 / 25 / 2007,0,4332
4333,4333,0,5,10 / 8 / 1987,0,4333
4334,4334,0,1,10 / 11 / 2013,3,4334
4335,4335,0,1,5 / 9 / 2019,7,4335
4336,4336,0,7,5 / 16 / 2004,3,4336
4337,4337,0,2,7 / 5 / 2025,9,4337
4338,4338,0,6,10 / 14 / 2000,1,4338
4339,4339,0,4,9 / 6 / 2019,10,4339
4340,4340,0,6,1 / 20 / 2014,10,4340
4341,4341,0,4,1 / 14 / 1992,2,4341
4342,4342,0,7,4 / 17 / 2011,2,4342
4343,4343,0,3,1 / 7 / 1998,5,4343
4344,4344,0,0,11 / 4 / 2013,3,4344
4345,4345,0,4,8 / 24 / 2008,2,4345
4346,4346,0,3,6 / 25 / 1999,10,4346
4347,4347,0,1,11 / 13 / 2012,1,4347
4348,4348,0,5,1 / 7 / 2025,4,4348
4349,4349,0,7,2 / 17 / 1994,5,4349
4350,4350,0,1,6 / 2 / 1997,10,4350
4351,4351,0,1,2 / 16 / 1985,2,4351
4352,4352,0,0,4 / 3 / 2014,5,4352
4353,4353,0,1,7 / 6 / 1999,0,4353
4354,4354,0,6,10 / 9 / 2025,0,4354
4355,4355,0,6,9 / 5 / 2005,10,4355
4356,4356,0,0,8 / 1 / 2010,0,4356
4357,4357,0,7,3 / 20 / 2013,5,4357
4358,4358,0,1,6 / 5 / 2017,9,4358
4359,4359,0,0,10 / 17 / 1987,3,4359
4360,4360,0,7,4 / 23 / 2009,6,4360
4361,4361,0,0,9 / 23 / 1995,9,4361
4362,4362,0,2,10 / 20 / 2020,3,4362
4363,4363,0,0,1 / 27 / 2021,4,4363
4364,4364,0,2,1 / 5 / 2017,9,4364
4365,4365,0,1,7 / 6 / 1991,10,4365
4366,4366,0,1,1 / 23 / 2007,10,4366
4367,4367,0,7,1 / 25 / 2019,8,4367
4368,4368,0,4,10 / 10 / 2018,6,4368
4369,4369,0,5,2 / 8 / 2020,5,4369
4370,4370,0,7,11 / 11 / 1998,1,4370
4371,4371,0,1,4 / 14 / 1995,2,4371
4372,4372,0,5,11 / 10 / 2021,8,4372
4373,4373,0,1,8 / 15 / 2013,5,4373
4374,4374,0,2,4 / 23 / 2014,4,4374
4375,4375,0,5,3 / 6 / 1992,10,4375
4376,4376,0,2,8 / 3 / 1989,0,4376
4377,4377,0,6,11 / 16 / 1997,0,4377
4378,4378,0,6,11 / 15 / 2013,0,4378
4379,4379,0,0,9 / 6 / 2000,6,4379
4380,4380,0,0,6 / 18 / 1989,2,4380
4381,4381,0,1,3 / 19 / 2010,2,4381
4382,4382,0,2,3 / 7 / 1986,2,4382
4383,4383,0,6,5 / 15 / 2009,2,4383
4384,4384,0,4,11 / 6 / 1995,1,4384
4385,4385,0,4,2 / 11 / 2003,9,4385
4386,4386,0,2,1 / 3 / 1998,6,4386
4387,4387,0,0,3 / 27 / 2008,6,4387
4388,4388,0,2,1 / 18 / 1987,0,4388
4389,4389,0,7,1 / 17 / 2001,10,4389
4390,4390,0,7,6 / 15 / 1997,2,4390
4391,4391,0,0,9 / 26 / 2022,2,4391
4392,4392,0,1,6 / 4 / 2019,0,4392
4393,4393,0,7,9 / 13 / 2017,6,4393
4394,4394,0,3,10 / 25 / 1991,5,4394
4395,4395,0,4,11 / 18 / 2015,1,4395
4396,4396,0,1,9 / 10 / 2013,1,4396
4397,4397,0,1,8 / 15 / 1997,9,4397
4398,4398,0,3,1 / 24 / 1991,9,4398
4399,4399,0,1,10 / 4 / 2025,3,4399
4400,4400,0,4,6 / 15 / 2009,1,4400
4401,4401,0,5,7 / 2 / 2011,4,4401
4402,4402,0,6,11 / 18 / 1989,5,4402
4403,4403,0,0,2 / 17 / 1992,8,4403
4404,4404,0,2,11 / 23 / 2006,7,4404
4405,4405,0,0,3 / 25 / 2007,7,4405
4406,4406,0,3,5 / 19 / 2003,8,4406
4407,4407,0,5,7 / 7 / 2017,1,4407
4408,4408,0,3,10 / 19 / 1990,4,4408
4409,4409,0,3,9 / 9 / 1998,4,4409
4410,4410,0,0,9 / 9 / 2004,4,4410
4411,4411,0,7,2 / 27 / 1993,8,4411
4412,4412,0,3,2 / 5 / 2022,8,4412
4413,4413,0,6,10 / 23 / 2006,8,4413
4414,4414,0,4,3 / 15 / 2023,1,4414
4415,4415,0,5,7 / 24 / 2020,5,4415
4416,4416,0,6,6 / 1 / 2011,8,4416
4417,4417,0,0,7 / 9 / 2008,1,4417
4418,4418,0,3,5 / 2 / 2003,8,4418
4419,4419,0,1,2 / 20 / 1996,3,4419
4420,4420,0,7,4 / 2 / 1999,6,4420
4421,4421,0,1,11 / 26 / 1994,7,4421
4422,4422,0,3,2 / 7 / 2008,7,4422
4423,4423,0,2,6 / 21 / 1984,1,4423
4424,4424,0,0,10 / 19 / 1984,4,4424
4425,4425,0,6,2 / 3 / 1992,4,4425
4426,4426,0,4,6 / 3 / 1995,3,4426
4427,4427,0,1,10 / 9 / 2021,2,4427
4428,4428,0,5,6 / 26 / 1993,2,4428
4429,4429,0,1,9 / 25 / 1998,10,4429
4430,4430,0,7,7 / 3 / 2010,6,4430
4431,4431,0,4,5 / 12 / 2010,9,4431
4432,4432,0,1,9 / 26 / 2015,5,4432
4433,4433,0,2,1 / 20 / 2015,10,4433
4434,4434,0,0,1 / 17 / 2002,8,4434
4435,4435,0,6,1 / 12 / 1989,1,4435
4436,4436,0,3,9 / 14 / 1986,3,4436
4437,4437,0,6,10 / 22 / 2006,3,4437
4438,4438,0,1,1 / 17 / 2020,2,4438
4439,4439,0,5,3 / 7 / 1984,6,4439
4440,4440,0,3,3 / 5 / 2021,2,4440
4441,4441,0,0,9 / 16 / 2005,4,4441
4442,4442,0,2,11 / 17 / 2012,3,4442
4443,4443,0,2,1 / 9 / 2005,1,4443
4444,4444,0,4,3 / 15 / 1997,7,4444
4445,4445,0,3,8 / 19 / 2019,7,4445
4446,4446,0,3,8 / 25 / 2016,6,4446
4447,4447,0,5,1 / 19 / 1988,4,4447
4448,4448,0,0,11 / 21 / 2018,2,4448
4449,4449,0,7,9 / 12 / 1993,2,4449
4450,4450,0,4,2 / 17 / 2003,5,4450
4451,4451,0,0,10 / 20 / 2014,1,4451
4452,4452,0,0,3 / 15 / 1986,2,4452
4453,4453,0,4,8 / 8 / 2024,9,4453
4454,4454,0,1,5 / 16 / 1992,4,4454
4455,4455,0,4,11 / 22 / 1991,2,4455
4456,4456,0,3,11 / 1 / 2005,8,4456
4457,4457,0,4,8 / 21 / 1989,4,4457
4458,4458,0,7,3 / 18 / 2015,6,4458
4459,4459,0,1,4 / 17 / 1998,1,4459
4460,4460,0,5,5 / 16 / 2021,5,4460
4461,4461,0,4,10 / 20 / 2018,10,4461
4462,4462,0,6,4 / 2 / 2022,9,4462
4463,4463,0,4,6 / 26 / 1999,9,4463
4464,4464,0,0,2 / 3 / 1988,6,4464
4465,4465,0,7,4 / 3 / 2019,4,4465
4466,4466,0,5,2 / 16 / 2009,7,4466
4467,4467,0,0,11 / 23 / 2008,3,4467
4468,4468,0,0,9 / 2 / 1995,3,4468
4469,4469,0,7,7 / 10 / 2024,9,4469
4470,4470,0,3,3 / 5 / 2005,3,4470
4471,4471,0,7,8 / 4 / 1984,4,4471
4472,4472,0,7,10 / 16 / 1991,5,4472
4473,4473,0,1,1 / 4 / 1987,10,4473
4474,4474,0,0,11 / 9 / 2018,3,4474
4475,4475,0,2,10 / 22 / 2019,2,4475
4476,4476,0,1,8 / 25 / 2017,4,4476
4477,4477,0,5,11 / 26 / 1992,0,4477
4478,4478,0,7,4 / 11 / 1984,1,4478
4479,4479,0,2,8 / 15 / 1987,4,4479
4480,4480,0,6,8 / 25 / 1993,2,4480
4481,4481,0,1,11 / 23 / 1986,0,4481
4482,4482,0,2,8 / 13 / 1984,0,4482
4483,4483,0,2,7 / 5 / 1996,9,4483
4484,4484,0,5,7 / 7 / 1996,3,4484
4485,4485,0,1,9 / 3 / 2024,2,4485
4486,4486,0,6,6 / 11 / 1985,5,4486
4487,4487,0,6,8 / 13 / 2014,9,4487
4488,4488,0,7,8 / 17 / 2020,7,4488
4489,4489,0,0,7 / 3 / 2014,3,4489
4490,4490,0,7,4 / 27 / 1985,5,4490
4491,4491,0,4,3 / 3 / 1986,5,4491
4492,4492,0,7,9 / 22 / 2006,3,4492
4493,4493,0,6,11 / 12 / 2024,8,4493
4494,4494,0,4,3 / 2 / 1998,3,4494
4495,4495,0,5,9 / 1 / 2009,7,4495
4496,4496,0,5,3 / 5 / 1993,1,4496
4497,4497,0,5,10 / 8 / 2021,6,4497
4498,4498,0,0,6 / 4 / 1988,6,4498
4499,4499,0,1,4 / 21 / 2009,4,4499
4500,4500,0,2,3 / 13 / 2005,2,4500
4501,4501,0,2,2 / 10 / 2016,2,4501
4502,4502,0,0,5 / 10 / 1994,8,4502
4503,4503,0,5,6 / 21 / 2017,4,4503
4504,4504,0,1,7 / 26 / 2025,7,4504
4505,4505,0,0,3 / 7 / 2009,3,4505
4506,4506,0,5,11 / 3 / 2008,8,4506
4507,4507,0,4,10 / 13 / 1984,5,4507
4508,4508,0,5,1 / 16 / 2005,10,4508
4509,4509,0,5,8 / 20 / 2008,3,4509
4510,4510,0,7,3 / 7 / 2009,1,4510
4511,4511,0,5,2 / 3 / 1999,8,4511
4512,4512,0,3,6 / 23 / 1987,10,4512
4513,4513,0,6,5 / 25 / 2009,10,4513
4514,4514,0,7,6 / 17 / 2011,1,4514
4515,4515,0,5,7 / 27 / 2025,0,4515
4516,4516,0,5,9 / 6 / 2019,9,4516
4517,4517,0,4,6 / 17 / 2011,8,4517
4518,4518,0,3,3 / 18 / 2021,3,4518
4519,4519,0,2,1 / 14 / 2005,0,4519
4520,4520,0,1,7 / 7 / 1996,7,4520
